fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.9729624611780476,-0.9809448392590733,0.9089493013645286,-0.017309719899392832,0.07853489417660348,0.39323265870227314,1.2328788341099566,-0.11554048951168619,-1.0310192963151634,-1.3405594978480277,-0.9543645213449032
-0.2940627430687092,1.5605392204235244,-1.3420978067072604,0.056664837783860986,-0.2861425130648685,3.0743452064426244,1.292765077126476,-0.11588630668495704,0.4530502475449797,-0.22686988702682157,0.33994503842871726
-0.23647068833021995,-0.7076669833792237,0.09038671661115057,-0.535131623682169,1.3954255314374744,-1.4260937129786795,-0.08461851225347437,-0.11575939061799906,-0.06314785466724451,1.5315873932171884,-0.8619138385039307
-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.017309719899392832,-0.2658826571070089,-1.2345856738543688,-1.012855279009528,-0.11567788488692511,1.1628226380867894,-0.8130223137748247,-1.13926588702685
-0.5820230167611539,0.27613329778823315,0.14154687815823674,-0.09128427758264665,-0.2861425130648685,-0.08553743910850388,0.24475582433738335,-0.11581760899733758,0.9692483497572039,-0.4027156150512227,-0.21475905861712127
-0.6972071262381319,0.8773445807239014,-0.9839766758776577,-0.3132079506324078,-0.5090009286013235,2.499821089069692,0.15492645981260397,-0.11590144346358507,0.7111492986510918,-0.3441003723764223,-0.21475905861712127
-1.215535618884532,-0.4890446986753445,0.6019883320820119,-0.017309719899392832,-0.2253629451912898,-0.9473236151679025,-0.9829121575012681,-0.1159631549456839,1.2918721636398425,0.18343681169678042,0.5248464041106623
0.6274101327471142,0.33078886896420306,-0.677015706595141,-0.3871825083156616,-0.0835439534862728,0.8720027565130501,0.03515397377956479,-0.11566624121105741,-1.09554405909169,-0.5785613430756232,-0.6770124728219856
-0.5244309620226647,1.3965725068956154,-0.4212148988597105,1.9800033375484587,0.11905460609232263,0.29747863914011774,1.5323100491925545,-0.11577918486697415,-0.966494533538634,-0.8130223137748247,-0.7694631556629582
-0.1788786335917312,1.5332114348355401,-0.11425392957719378,0.6484612992498909,-0.24562280114914936,1.733788932572449,1.1430494695851772,-0.11583158140837883,-0.7729202452090513,-1.399174740522828,-1.13926588702685
1.145738625393515,-0.6530114122032542,0.75546881672327,-0.09128427758264665,2.5299774650776095,-0.9473236151679025,-0.9829121575012681,-0.11551487342477723,-0.7729202452090513,-0.22686988702682157,-0.8619138385039307
1.6640671180399145,0.7680334383719623,1.4205509168353898,-0.16525883526590046,-0.0835439534862728,-0.9473236151679025,-1.012855279009528,-0.115445011369571,-0.9019697707621074,0.3006672970463812,-0.8619138385039307
-0.46683890728417593,-0.8169781257311636,1.0624297860057867,0.056664837783860986,-0.3064023690227281,0.5847406978265839,1.1131063480769174,-0.11577103429386676,0.06590167088581153,0.2420520543715808,-0.7694631556629582
-0.8123912357151094,-0.7623225545551937,-0.16541409112427993,-0.3132079506324078,0.2811334537551989,-1.1388316542922132,-1.1925140080590868,-0.11607144113125357,0.8401988242041478,-0.4613308577260231,0.8946491354745542
1.2033306801320036,0.11216658426032408,-0.21657425267136596,0.1306393954671148,0.05827503821874391,0.20172461957796234,0.03515397377956479,-0.11551487342477723,-0.5793459568794659,-0.10963940167722082,-0.1223083757761471
-1.561087947315466,1.7518337195394191,-1.137457160518916,-0.8310298544151842,-0.8736783358427955,-0.37279949779497007,1.2328788341099566,-0.11632993073551665,1.614495977522484,0.9454349664691847,2.281409378089147
-1.33071972836151,-0.10645570044355551,-1.3932579682543467,-0.3132079506324078,-0.48874107264346395,2.3083130499453812,0.21481270282912354,-0.11602719516295629,1.485446451969428,1.590202635891989,0.24749435558774305
-0.35165479780719794,0.385444440140173,-1.08629699897183,-0.3871825083156616,-0.18484323327557065,0.29747863914011774,-0.17444787677825377,-0.11579781474836248,0.5175750103215091,-0.22686988702682157,-0.3072097414580938
0.7425942422240916,-1.0902559816110127,1.2670704321941315,-0.23923339294915397,-0.2861425130648685,-0.27704547823281467,-0.6535378209104105,-0.11601671585467535,0.32400072199192365,0.5937435104203831,1.8191559638842827
-0.6396150714996427,-0.6530114122032542,0.14154687815823674,-0.3132079506324078,-0.10380380944413238,1.8295429521346043,0.7537888899777998,-0.11579432164560217,0.8401988242041478,-0.8130223137748247,-0.9543645213449032
1.088146570655025,-1.0902559816110127,0.9601094629116147,-0.4611570659989154,-0.14432352135985152,-0.9473236151679025,-1.1326277650425671,-0.11587815611184965,-1.3536431101978021,-1.0474832844740263,-0.029857692935174557
0.45463396853164695,-1.6914672645466813,-0.16541409112427993,-0.3132079506324078,-0.20510308923343024,-1.4260937129786795,-0.563708456385631,-0.11556144812824805,0.6466245358745651,1.2385111798431865,-0.1223083757761471
-0.40924685254568716,-0.9809448392590733,1.6763517245708202,0.056664837783860986,-0.3064023690227281,0.6804947173887393,-0.08461851225347437,-0.11584555381942008,0.4530502475449797,0.7695892384447842,0.6172970869516349
-0.40924685254568716,-1.1995671239629526,0.3461875243465814,-0.017309719899392832,-0.12406366540199194,0.9677567760752055,-0.3541066058278125,-0.11619486409545125,-0.5793459568794659,-0.4027156150512227,1.9116066467252553
-0.6972071262381319,0.8226890095479321,-1.3932579682543467,-0.16525883526590046,-0.022764385612694372,0.10597060001580692,-0.6235946994021506,-0.1156976791359002,0.9047235869806772,-0.7544070711000244,-0.8619138385039307
-0.12128657885324247,1.0413112942518112,-0.9328165143305717,0.2046139531503683,-0.0835439534862728,0.20172461957796234,0.06509709528782459,-0.11551487342477723,0.7756740614276212,0.35928253972118157,0.6172970869516349
-1.445903837838488,0.44010001131614285,-0.8304961912363995,-0.535131623682169,-0.4482213607277448,0.20172461957796234,-0.563708456385631,-0.1160469894119314,1.5499712147459546,0.007591083672379936,0.4323957212696898
-0.1788786335917312,-0.05180012926758561,-0.11425392957719378,-0.3871825083156616,-0.20510308923343024,0.29747863914011774,0.36452831037042255,-0.11589678599323798,-0.06314785466724451,-1.0474832844740263,-0.21475905861712127
-0.23647068833021995,0.002855441908384288,-0.16541409112427993,-0.3871825083156616,-0.32666222498058767,-0.08553743910850388,1.741911899750373,-0.11591075840427922,-0.25672214299682716,-0.6957918284252239,-0.9543645213449032
-0.23647068833021995,-0.2157668427954953,0.24386720125240904,-0.4611570659989154,-0.12406366540199194,0.10597060001580692,2.909693638572505,-0.11581760899733758,-0.7083954824325219,-0.6371765857504236,-0.8619138385039307
-0.8699832904535987,0.22147772661226328,-1.3932579682543467,-0.017309719899392832,-0.32666222498058767,1.542280893448138,0.5142439179117215,-0.11603767447123722,0.7756740614276212,-0.5785613430756232,0.7097477697926073
0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.0835439534862728,-0.46855351735712547,1.8317412642751525,-0.1158641837008084,-1.0310192963151634,0.007591083672379936,-0.5845617899810114
-1.215535618884532,-0.10645570044355551,-0.677015706595141,-0.4611570659989154,-0.6508199203063404,-0.08553743910850388,-0.3840497273360723,-0.11614828939198044,1.09829787531026,-0.5199461004008235,0.9870998183155266
-0.1788786335917312,1.177950222191736,1.471711078382476,-0.3871825083156616,0.6052911490809517,1.350772854323827,2.6102624234899072,-0.11581760899733758,-0.4502964313264098,0.007591083672379936,-0.9543645213449032
2.3551717749017826,-0.5983558410272842,1.113589947552873,1.5361559914489358,-0.3064023690227281,0.29747863914011774,-0.11456163376173417,-0.11570117223866053,-1.8698412124100263,-0.28548512970162193,-0.8619138385039307
1.8368432822553817,-0.5983558410272842,1.0624297860057867,0.056664837783860986,-0.2253629451912898,-0.7558155760435917,-0.8032534284517094,-0.11561733777241305,-1.4181678729743317,-0.7544070711000244,0.5248464041106623
-0.06369452411475372,-0.1611112716195254,0.39734768589366726,0.2785885108336221,-0.2253629451912898,0.48898667826442854,2.4006605729320887,-0.11572445959039593,-0.5148211941029393,-0.22686988702682157,-0.9543645213449032
-0.0061024693762639646,-1.035600410435043,0.6531484936290981,-0.09128427758264665,-0.4684812166856044,0.7762487369508947,0.03515397377956479,-0.11596431931327068,0.19495119643886757,1.1798959371683861,0.5248464041106623
0.45463396853164695,1.2599335789556907,2.0856330169475092,-0.6091061813654229,6.602208512607379,0.20172461957796234,0.5142439179117215,-0.11585021128976716,-2.6441383657283626,3.934812342884002,-1.2317165698678225
-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.3871825083156616,-0.14432352135985152,-0.27704547823281467,-0.05467539074521459,-0.11577103429386676,1.09829787531026,-0.10963940167722082,-1.13926588702685
-1.0427594546690653,0.5494111536680827,0.2950273627994952,-0.535131623682169,-0.5900403524327618,0.010216580453651524,-0.563708456385631,-0.11599109976776639,0.32400072199192365,-0.10963940167722082,-0.3072097414580938
0.16667369483920225,-0.8169781257311636,0.4485078474407534,0.3525630685168759,-0.14432352135985152,1.350772854323827,2.16111560086601,-0.11579432164560217,-0.7083954824325219,-0.5785613430756232,-0.9543645213449032
-0.35165479780719794,0.002855441908384288,-1.08629699897183,-0.6091061813654229,-0.2861425130648685,-0.6600615564814363,-0.23433411979477334,-0.11589329289047767,0.259475959215397,-1.0474832844740263,-0.5845617899810114
-0.6972071262381319,-0.5437002698513144,-0.5235352219538827,-0.535131623682169,-0.12406366540199194,1.0635107956373608,0.12498333830434417,-0.11587116990632904,1.1628226380867894,-0.10963940167722082,-0.029857692935174557
1.145738625393515,0.002855441908384288,1.0624297860057867,-0.017309719899392832,-0.5090009286013235,-0.9473236151679025,-0.6535378209104105,-0.1154682987213064,-1.224593584644746,-0.4027156150512227,-1.0468152041858758
-0.6396150714996427,0.27613329778823315,-1.2397774836130884,-0.16525883526590046,-0.2253629451912898,-0.8515695956057471,-0.563708456385631,-0.11594801816705588,0.259475959215397,-0.8130223137748247,-0.39966042429906634
-0.23647068833021995,0.22147772661226328,0.1927070397053229,-0.3871825083156616,-0.18484323327557065,-0.5643075369192809,0.9633907405356184,-0.11582110210009788,-0.1276726174437711,0.18343681169678042,-0.8619138385039307
1.318514789608981,-0.2704224139714652,1.8809923707591647,-0.23923339294915397,0.46347215737593506,-0.9473236151679025,-0.8032534284517094,-0.11579432164560217,-0.32124690577335663,0.007591083672379936,1.1720011839974718
1.548883008562937,-1.8007784068986208,1.0624297860057867,-0.3871825083156616,5.163758739599351,-0.9473236151679025,-0.863139671468229,-0.11568952856279281,-0.06314785466724451,0.3006672970463812,0.06259298990579798
-1.2731276736230213,0.385444440140173,-0.9839766758776577,-0.535131623682169,-0.34692208093844723,-0.18129145867065927,-0.05467539074521459,-0.11621815144718667,0.4530502475449797,-0.6957918284252239,0.5248464041106623
-0.8123912357151094,-0.2157668427954953,-0.8816563527834855,-0.16525883526590046,-0.2861425130648685,-0.37279949779497007,-0.5038222133691115,-0.11592240208014694,0.7111492986510918,-0.4613308577260231,-0.21475905861712127
-0.8699832904535987,-0.10645570044355551,-1.3420978067072604,-0.3132079506324078,-0.2861425130648685,-0.6600615564814363,-0.6535378209104105,-0.11593404575601464,0.130426433662341,-0.5785613430756232,-0.8619138385039307
-0.2940627430687092,0.44010001131614285,0.09038671661115057,-0.6830807390486765,0.5242517252495138,-0.6600615564814363,-0.5337653348773713,-0.11574774694213136,-0.32124690577335663,5.282962924404409,-1.2317165698678225
-0.46683890728417593,0.22147772661226328,-0.9839766758776577,0.056664837783860986,0.01775532630302477,-0.18129145867065927,-0.5936515778938909,-0.1159200733449734,-0.06314785466724451,-0.4027156150512227,-0.029857692935174557
0.3394498590546695,0.5767389392560676,0.4996680089878396,-0.6091061813654229,3.5429702629705875,-1.0430776347300579,0.4543576748952019,-0.11578267796973446,-1.9988907379630823,2.5280465186887944,-1.0468152041858758
-1.6762720567924436,-0.5983558410272842,-0.011933606483021464,-0.3871825083156616,0.07853489417660348,0.6804947173887393,0.24475582433738335,-0.11606096182297264,3.0340407586060976,-0.10963940167722082,1.7267052810433103
-0.1788786335917312,0.9866557230758413,-1.3932579682543467,0.056664837783860986,-0.16458337731771108,-0.46855351735712547,-0.3840497273360723,-0.11572445959039593,0.8401988242041478,-0.7544070711000244,-0.8619138385039307
1.2033306801320036,0.44010001131614285,1.113589947552873,-0.3132079506324078,2.2665993376254354,-1.0430776347300579,-0.9230259144847486,-0.11551487342477723,-0.966494533538634,-0.1682546443520212,-1.8788713497546319
-0.7547991809766207,-0.7076669833792237,0.24386720125240904,0.7964104146163985,-0.5495206405170426,-0.6600615564814363,-0.5337653348773713,-0.11612500204024502,-0.19219738022030056,-0.9888680417992258,0.8021984526335816
-0.46683890728417593,0.27613329778823315,-0.677015706595141,-0.23923339294915397,-0.2253629451912898,1.0635107956373608,0.39447143187868233,-0.11587582737667612,-0.19219738022030056,-0.4027156150512227,-0.5845617899810114
-0.7547991809766207,-0.1611112716195254,-0.677015706595141,-0.535131623682169,-0.20510308923343024,-0.5643075369192809,-0.71342406392693,-0.11586884117115548,1.4209216891928986,-0.28548512970162193,-0.029857692935174557
-0.7547991809766207,-0.9262892680831034,-0.3188945757655383,-0.16525883526590046,-0.04302424157055394,0.39323265870227314,0.5441870394199813,-0.1159596618429236,0.5820997730980357,-0.6957918284252239,-0.3072097414580938
-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,-0.34692208093844723,1.1592648151995164,2.4306036944403484,-0.11575939061799906,0.7111492986510918,0.3006672970463812,0.06259298990579798
0.6274101327471142,0.8500167951359171,-0.06309376803010762,-0.09128427758264665,-0.12406366540199194,0.6804947173887393,2.8797505170642452,-0.11570117223866053,-0.19219738022030056,-0.6371765857504236,-0.9543645213449032
-0.1788786335917312,-0.5983558410272842,-0.5235352219538827,-0.3871825083156616,-0.3064023690227281,-0.9473236151679025,-0.863139671468229,-0.11577103429386676,-0.1276726174437711,-0.28548512970162193,-1.13926588702685
-0.9275753451920874,1.806489290715389,-1.0351368374247438,-0.3871825083156616,0.24061374183948006,0.39323265870227314,0.3046420673539029,-0.11591308713945278,1.8725950286285962,0.4765130250707823,1.1720011839974718
0.6850021874856029,0.11216658426032408,1.9833126938533372,-0.16525883526590046,6.055192401745172,-0.37279949779497007,-0.29422036281129293,-0.1156545975351897,-0.9019697707621074,0.06620632634718031,-0.7694631556629582
1.779251227516893,0.5220833680800977,1.9833126938533372,2.7197489143809963,-0.002504529654834802,-0.9473236151679025,-0.6834809424186703,-0.11558473547998346,-1.2891183474212755,1.9418940919407905,2.6512121094530388
-0.8699832904535987,-0.2704224139714652,-0.9839766758776577,-0.535131623682169,-0.2861425130648685,2.3083130499453812,0.5142439179117215,-0.11599342850293994,-1.224593584644746,-0.9888680417992258,-0.7694631556629582
1.6064750633014258,-1.1995671239629526,1.113589947552873,0.1306393954671148,0.11905460609232263,0.010216580453651524,0.005210852271305001,-0.11560802283171887,-1.224593584644746,2.1177398199651916,0.15504367274677053
1.4912909538244483,0.002855441908384288,1.113589947552873,1.5361559914489358,0.6052911490809517,-0.5643075369192809,-0.8930827929764888,0.932718690241317,-1.5472173985273876,-0.5785613430756232,1.1720011839974718
-0.1788786335917312,0.9593279374878563,-1.137457160518916,-0.4611570659989154,-0.2861425130648685,-0.7558155760435917,-0.8331965499599692,-0.11588747105254382,0.19495119643886757,1.707433121241589,0.06259298990579798
-1.100351509407554,-1.1995671239629526,-0.9328165143305717,-0.8310298544151842,-0.4482213607277448,-0.08553743910850388,-0.563708456385631,-0.11607493423401388,0.7111492986510918,0.2420520543715808,-0.39966042429906634
0.45463396853164695,-1.3635338374908619,1.0624297860057867,-0.535131623682169,-0.4279615047698852,0.9677567760752055,-0.024732269236954794,-0.11582925267320529,0.06590167088581153,2.2349703053147922,0.15504367274677053
0.28185780431618074,-0.5983558410272842,-0.3188945757655383,-0.017309719899392832,0.07853489417660348,1.6380349130102936,1.2328788341099566,-0.11565110443242939,-0.7729202452090513,-0.8130223137748247,-1.13926588702685
0.8001862969625804,-1.1449115527869826,1.3693907552883038,-0.017309719899392832,0.11905460609232263,1.1592648151995164,1.0831632265686575,-0.1156313101834543,-0.19219738022030056,0.9454349664691847,-0.7694631556629582
-0.35165479780719794,0.16682215543629397,-0.3700547373126243,-0.3871825083156616,-0.2658826571070089,-0.6600615564814363,-0.23433411979477334,-0.11559637915585116,1.09829787531026,-0.22686988702682157,-1.0468152041858758
1.7216591727784043,-1.035600410435043,0.9089493013645286,-0.3871825083156616,-0.12406366540199194,-0.9473236151679025,-0.9529690359930084,-0.11558473547998346,-2.3860393146222503,0.007591083672379936,-1.13926588702685
-0.8699832904535987,0.6040667248440525,-1.2397774836130884,-0.16525883526590046,-0.2658826571070089,-0.18129145867065927,-0.4738790918608517,-0.11597479862155162,0.32400072199192365,-0.4613308577260231,-0.029857692935174557
-0.6396150714996427,-0.8169781257311636,0.5508281705349257,0.2046139531503683,-0.40770164881202564,0.6804947173887393,-0.14450475526999396,-0.11619486409545125,0.19495119643886757,0.35928253972118157,2.281409378089147
-1.561087947315466,0.7133778671959924,-1.3932579682543467,-0.017309719899392832,-0.4482213607277448,-0.8515695956057471,-0.9529690359930084,-0.11631130085412832,1.356396926416372,-0.4613308577260231,2.281409378089147
-1.561087947315466,0.7133778671959924,-1.3932579682543467,-0.23923339294915397,-0.022764385612694372,-1.2345856738543688,-1.0727415220260477,-0.11616924800854231,2.582367419170403,-0.1682546443520212,2.1889586952481745
2.3551717749017826,-0.7076669833792237,1.2159102706470453,-0.3871825083156616,-0.5900403524327618,-0.9473236151679025,-0.6834809424186703,-0.11551487342477723,-1.7407916868569702,-0.3441003723764223,-1.0468152041858758
-0.8123912357151094,0.5767389392560676,-0.5235352219538827,-0.09128427758264665,3.0972534318976765,-0.9473236151679025,-0.863139671468229,-0.11589911472841152,0.5820997730980357,-0.4027156150512227,-0.1223083757761471
2.47035588437876,-0.6530114122032542,1.3693907552883038,0.2046139531503683,0.3013933097130585,0.29747863914011774,-0.17444787677825377,-0.115516037792364,-0.6438707196559953,0.5937435104203831,0.8021984526335816
2.412763829640271,0.16682215543629397,1.113589947552873,-0.09128427758264665,-0.48874107264346395,-1.0430776347300579,-0.5936515778938909,-0.1154566550454387,-1.482692635750858,1.2385111798431865,0.4323957212696898
-0.46683890728417593,0.6587222960200224,-0.4723750604067966,3.311545375847026,-0.002504529654834802,1.0635107956373608,1.4125375631595154,-0.1155439826144465,0.4530502475449797,0.6523587530951834,-0.9543645213449032
-0.12128657885324247,0.7680334383719623,1.4205509168353898,-0.535131623682169,0.5850312931230924,1.542280893448138,2.8198642740477258,-0.11581760899733758,-0.9019697707621074,-0.22686988702682157,-0.9543645213449032
-0.9851673999305766,0.44010001131614285,-1.3420978067072604,-0.4611570659989154,-0.16458337731771108,-0.7558155760435917,-0.6535378209104105,-0.11574076073661071,2.453317893617347,0.4178977823959819,0.06259298990579798
0.051489585362224775,-0.9262892680831034,0.24386720125240904,-0.23923339294915397,-0.14432352135985152,1.542280893448138,0.9633907405356184,-0.1158641837008084,-0.06314785466724451,0.35928253972118157,0.5248464041106623
1.2609227348704923,-1.5821561221947416,1.0112696244587007,-0.3132079506324078,-0.4482213607277448,-0.9473236151679025,-0.6834809424186703,-0.11570117223866053,-1.0310192963151634,1.4143569078675877,0.5248464041106623
-1.100351509407554,0.6040667248440525,-0.3188945757655383,-0.535131623682169,-0.14432352135985152,-0.18129145867065927,-0.4738790918608517,-0.11580712968905664,1.8080702658520666,0.007591083672379936,-0.5845617899810114
-0.7547991809766207,1.177950222191736,-0.7793360296893133,-0.535131623682169,0.5242517252495138,-0.08553743910850388,0.5142439179117215,-0.11592473081532048,-0.5793459568794659,-0.4027156150512227,-0.8619138385039307
0.6274101327471142,-0.7076669833792237,0.1927070397053229,-0.23923339294915397,0.038015182260884336,-0.27704547823281467,0.4543576748952019,-0.11584089634907299,-1.5472173985273876,-0.1682546443520212,0.06259298990579798
-0.35165479780719794,2.2164060745351635,0.8066289782703563,-0.23923339294915397,0.5242517252495138,0.5847406978265839,2.0113999933247113,-0.11579432164560217,-0.3857716685498832,0.4178977823959819,-1.13926588702685
-0.0061024693762639646,1.2599335789556907,0.09038671661115057,1.240257760715921,-0.2658826571070089,-0.37279949779497007,-0.9230259144847486,-0.11585254002494069,0.9047235869806772,0.12482156902198069,0.9870998183155266
4.140525471794939,0.6313945104320375,1.113589947552873,1.240257760715921,0.1393144620501822,-0.5643075369192809,-0.71342406392693,11.448471676642574,-2.5150888401753067,0.4765130250707823,0.6172970869516349
-0.1788786335917312,0.49475558249211277,0.39734768589366726,0.2046139531503683,-0.04302424157055394,1.1592648151995164,0.15492645981260397,-0.11579432164560217,0.0013769081092849425,-0.22686988702682157,0.33994503842871726
-0.06369452411475372,-1.6368116933707115,0.75546881672327,-0.4611570659989154,-0.3874417928541661,-0.6600615564814363,-0.8930827929764888,-0.11617157674371585,-0.6438707196559953,-0.6957918284252239,1.7267052810433103
0.28185780431618074,0.7133778671959924,-0.06309376803010762,-0.6091061813654229,-0.2861425130648685,-1.1388316542922132,-0.71342406392693,-0.11578267796973446,-1.0310192963151634,0.4765130250707823,-1.13926588702685
1.8368432822553817,-0.6530114122032542,1.2670704321941315,0.3525630685168759,-0.16458337731771108,1.2550188347616718,0.24475582433738335,0.9326022534826398,-0.32124690577335663,1.297126422517987,0.5248464041106623
-0.5820230167611539,-0.8169781257311636,-0.3188945757655383,-0.3871825083156616,-0.16458337731771108,-0.8515695956057471,-0.3541066058278125,-0.11589911472841152,0.130426433662341,-1.1060985271488266,-0.8619138385039307
-0.6972071262381319,0.7133778671959924,-1.3932579682543467,-0.09128427758264665,-0.7318593441377786,-0.9473236151679025,-1.0727415220260477,-0.11623911006374854,0.259475959215397,0.007591083672379936,2.0965080124072
0.39704191379315823,0.385444440140173,0.09038671661115057,-0.3871825083156616,-0.3874417928541661,1.542280893448138,0.7837320114860596,-0.11584788255459362,0.19495119643886757,-0.5199461004008235,-0.39966042429906634
0.9729624611780476,-0.8169781257311636,0.5508281705349257,-0.6830807390486765,1.6385438029317894,1.0635107956373608,1.292765077126476,-0.11554514698203326,-1.0310192963151634,-0.051024159002420445,-1.7864206669136593
1.2609227348704923,-1.4728449798428018,1.0112696244587007,-0.4611570659989154,-0.20510308923343024,-0.9473236151679025,-0.6834809424186703,-0.11572445959039593,-0.837445007985578,2.2349703053147922,0.4323957212696898
-1.2731276736230213,0.16682215543629397,-1.3932579682543467,-0.23923339294915397,-0.18484323327557065,-0.9473236151679025,-1.1326277650425671,-0.1160504825146917,1.8080702658520666,-0.6957918284252239,0.9870998183155266
-2.079416439961866,0.385444440140173,-0.5235352219538827,-0.16525883526590046,-0.6103002083906213,0.10597060001580692,1.7718550212586328,-0.116236781328575,3.4857140980417953,-0.3441003723764223,2.281409378089147
-0.7547991809766207,-0.5983558410272842,-0.4212148988597105,-0.16525883526590046,-0.34692208093844723,0.20172461957796234,-0.3241634843195527,-0.11605513998503879,0.5175750103215091,-0.5785613430756232,0.4323957212696898
